,word,y1,y2
6305,kosovo,,
6306,cemeteri,,
6307,bonu,,
6308,plank,,
6309,bonus,,
6310,ibw,,
6311,canal,,
6312,reinvigor,,
6313,lotteri,,
6314,disney,,
6315,rode,,
6316,davi,,
6317,jacquelin,,
6318,kentucki,,
6319,baltimor,,
6320,inconsequenti,,
6321,undecid,,
6322,ceas,,
6323,tent,,
6324,moor,,
6325,crowley,,
6326,mandela,,
6327,classif,,
6328,umbrella,,
6329,healthier,,
6330,vietnam,,
6331,rover,,
6332,jinp,,
6333,moonshot,,
6334,pipett,,
6335,jare,,
6336,concess,,
6337,shenanigan,,
6338,fundrais,,
6339,goodyear,,
6340,epic,,
6341,rand,,
6342,concast,,
6343,skyrocket,,
6344,headach,,
6345,kent,,
6346,anonym,,
6347,staffer,,
6348,sleazebag,,
6349,hick,,
6350,utah,,
6351,swamp,,
6352,bow,,
6353,rhino,,
6354,overdos,,
6355,puppet,,
6356,historian,,
6357,uncontrol,,
6358,miseri,,
6359,quicker,,
6360,vessel,,
6361,insan,,
6362,ransack,,
6363,conjunct,,
6364,intim,,
6365,fox,,
6366,ducey,,
6367,bigg,,
6368,lesko,,
6369,nigel,,
6370,farag,,
6371,yee,,
6372,amnesti,,
6373,stealth,,
6374,wyatt,,
6375,earp,,
6376,cattl,,
6377,bog,,
6378,pummel,,
6379,opioid,,
6380,delta,,
6381,blight,,
6382,mcdonough,,
6383,lloyd,,
6384,lawmak,,
6385,taiwan,,
6386,heavyweight,,
6387,dees,,
6388,detent,,
6389,timothi,,
6390,lenderk,,
6391,houthi,,
6392,revoc,,
6393,iraqi,,
6394,kurdistan,,
6395,mustafa,,
6396,readout,,
6397,iranian,,
6398,ansarullah,,
6399,causal,,
6400,sore,,
6401,reprehens,,
6402,retali,,
6403,patent,,
6404,commonplac,,
6405,spiral,,
6406,perpetr,,
6407,islam,,
6408,taliban,,
6409,serbia,,
6410,moham,,
6411,geopolit,,
6412,pawn,,
6413,unjustli,,
6414,whelan,,
6415,navalni,,
6416,nadia,,
6417,aung,,
6418,suu,,
6419,kyi,,
6420,counsellor,,
6421,burmes,,
6422,seizur,,
6423,coop,,
6424,voluntari,,
6425,bradi,,
6426,promin,,
6427,cedric,,
6428,richmond,,
6429,everytown,,
6430,buttigieg,,
6431,collin,,
6432,transatlant,,
6433,academia,,
6434,myanmar,,
6435,apparatu,,
6436,commerc,,
6437,semiconductor,,
6438,stakehold,,
6439,lengthi,,
6440,pentagon,,
6441,allud,,
6442,coerciv,,
6443,crackdown,,
6444,kristen,,
6445,harrow,,
6446,institutionalist,,
6447,netanyahu,,
6448,spark,,
6449,jcpoa,,
6450,overseen,,
6451,cbp,,
6452,unaccompani,,
6453,vp,,
6454,unlimit,,
6455,poland,,
6456,holt,,
6457,retweet,,
6458,twitter,,
6459,dumpster,,
6460,doral,,
6461,underlev,,
6462,gladli,,
6463,peanut,,
6464,jurist,,
6465,tampa,,
6466,chloe,,
6467,nelson,,
6468,freight,,
6469,floridian,,
6470,deceas,,
6471,shatter,,
6472,shorten,,
6473,fla,,
6474,fl,,
6475,pediatrician,,
6476,adolesc,,
6477,payoff,,
6478,kain,,
6479,romney,,
6480,henson,,
6481,transpir,,
6482,steni,,
6483,mccaul,,
6484,jay,,
6485,schmidt,,
6486,hyperson,,
6487,ai,,
6488,kkk,,
6489,bedrock,,
6490,famous,,
6491,minutia,,
6492,cliff,,
6493,shabbat,,
6494,suspens,,
6495,liabil,,
6496,eleanor,,
6497,norton,,
6498,carper,,
6499,reaffirm,,
6500,dissatisfi,,
6501,hr,,
6502,hoyer,,
6503,unoffici,,
6504,franchis,,
6505,freshmen,,
6506,mace,,
6507,yvett,,
6508,harold,,
6509,rainey,,
6510,slowey,,
6511,herrera,,
6512,resort,,
6513,clamor,,
6514,gavin,,
6515,teddi,,
6516,influx,,
6517,paso,,
6518,surpass,,
6519,manpow,,
6520,dalla,,
6521,axio,,
6522,carlo,,
6523,gimenez,,
6524,cartel,,
6525,swalwel,,
6526,mariannett,,
6527,punchbowl,,
6528,premis,,
6529,shooter,,
6530,kleiber,,
6531,proxi,,
6532,nadler,,
6533,ploy,,
6534,consolid,,
6535,jam,,
6536,palmer,,
6537,orlando,,
6538,descript,,
6539,luke,,
6540,vest,,
6541,hinson,,
6542,crawford,,
6543,vern,,
6544,buchanan,,
6545,lofgren,,
6546,editori,,
6547,davenport,,
6548,gaetz,,
6549,schiff,,
6550,yarmuth,,
6551,zoe,,
6552,richi,,
6553,neal,,
6554,overplay,,
6555,envis,,
6556,retaliatori,,
6557,whistleblow,,
6558,contempt,,
6559,maxin,,
6560,evad,,
6561,brush,,
6562,condol,,
6563,pallon,,
6564,clyburn,,
6565,lauren,,
6566,underwood,,
6567,mucarsel,,
6568,skinni,,
6569,emaci,,
6570,debra,,
6571,remembr,,
6572,jewish,,
6573,bicamer,,
6574,taoiseach,,
6575,bilater,,
6576,matthew,,
6577,sanchez,,
6578,carla,,
6579,vasquez,,
6580,cesar,,
6581,geri,,
6582,itzel,,
6583,jenni,,
6584,centric,,
6585,stumbl,,
6586,nutrit,,
6587,blah,,
6588,shorter,,
6589,omnibu,,
6590,nita,,
6591,lowey,,
6592,palon,,
6593,nydia,,
6594,vel,,
6595,zquez,,
6596,thornberri,,
6597,maryland,,
6598,rous,,
6599,confeder,,
6600,cliburn,,
6601,linguist,,
6602,hyde,,
6603,undu,,
6604,overtur,,
6605,anon,,
6606,moratorium,,
6607,beyer,,
6608,tranquil,,
6609,poster,,
6610,sicknick,,
6611,martyr,,
6612,liebengood,,
6613,honorari,,
6614,theorist,,
6615,wasserman,,
6616,schultz,,
6617,gao,,
6618,zandi,,
6619,demagogueri,,
6620,byrd,,
6621,proclam,,
6622,button,,
6623,postal,,
6624,misrepresent,,
6625,impoverish,,
6626,prouder,,
6627,atmospher,,
6628,bike,,
6629,stalk,,
6630,bon,,
6631,ensu,,
6632,housewif,,
6633,thompson,,
6634,burst,,
6635,substandard,,
6636,seuss,,
6637,tweak,,
6638,vile,,
6639,evangel,,
6640,resettl,,
6641,triangl,,
6642,kilde,,
6643,flint,,
6644,telemedicin,,
6645,interf,,
6646,ribbon,,
6647,redistrict,,
6648,airwav,,
6649,airway,,
6650,unduli,,
6651,visionari,,
6652,earthquak,,
6653,proce,,
6654,templ,,
6655,xenophobia,,
6656,suffrag,,
6657,descent,,
6658,shepard,,
6659,markup,,
6660,valor,,
6661,bestow,,
6662,goodman,,
6663,provok,,
6664,disingenu,,
6665,accomplic,,
6666,rabbi,,
6667,ginsberg,,
6668,belva,,
6669,lockwood,,
6670,ledbett,,
6671,surfac,,
6672,erdo,,
6673,perpetu,,
6674,ailment,,
6675,orchestr,,
6676,sojourn,,
6677,clorox,,
6678,elijah,,
6679,elizabeth,,
6680,makeup,,
6681,benni,,
6682,auspic,,
6683,withheld,,
6684,sunset,,
6685,undon,,
6686,insurmount,,
6687,boldest,,
6688,sentiment,,
6689,stomp,['care.vice'],['care.vice']
6690,espous,,
6691,migrat,,
6692,boardroom,,
6693,corona,,
6694,realign,,
6695,pramila,,
6696,jayap,,
6697,hasten,,
6698,donna,,
6699,desanti,,
6700,taker,,
6701,pierc,,
6702,vladmir,,
6703,unmask,,
6704,alaska,,
6705,wyom,,
6706,montana,,
6707,herculean,,
6708,preliminari,,
6709,javier,,
6710,becerra,,
6711,resurg,,
6712,zient,,
6713,surgeon,,
6714,vivek,,
6715,murthi,,
6716,rochel,,
6717,marcella,,
6718,nunez,,
6719,messi,,
6720,envi,,
6721,freed,,
6722,tutor,,
6723,genom,,
6724,viabl,,
6725,ingredi,,
6726,northwel,,
6727,elmhurst,,
6728,flush,,
6729,predomin,,
6730,hani,,
6731,ken,,
6732,rask,,
6733,verbos,,
6734,bloop,,
6735,sandra,,
6736,doh,,
6737,bicep,,
6738,harken,,
6739,diner,,
6740,playoff,,
6741,wager,,
6742,horrif,,
6743,bronco,,
6744,thick,,
6745,buffalonian,,
6746,garath,,
6747,boot,,
6748,snowstorm,,
6749,careless,,
6750,calibr,,
6751,ancillari,,
6752,subgroup,,
6753,cater,,
6754,exce,,
6755,tumult,,
6756,climax,,
6757,beget,,
6758,rochest,,
6759,unsolv,,
6760,slogan,,
6761,fqhc,,
6762,yonker,,
6763,apertur,,
6764,geographi,,
6765,cheektowaga,,
6766,falsiti,,
6767,falsehood,,
6768,unscrupul,['fairness.vice'],['fairness.vice']
6769,coincident,,
6770,aggrav,,
6771,unfound,,
6772,untru,,
6773,upenn,,
6774,anthrax,,
6775,pile,,
6776,payn,,
6777,zealot,,
6778,backdrop,,
6779,grain,,
6780,contigu,,
6781,virgin,['sanctity.virtue'],['sanctity.virtue']
6782,graciou,,
6783,affluent,,
6784,gross,['sanctity.vice'],['sanctity.vice']
6785,coron,,
6786,cv,,
6787,letitia,,
6788,wang,,
6789,schemat,,
6790,minimi,,
6791,nada,,
6792,nient,,
6793,saniti,,
6794,plume,,
6795,grumman,,
6796,aquif,,
6797,northrop,,
6798,elabor,,
6799,nrd,,
6800,clau,,
6801,impractic,,
6802,sneez,,
6803,disinfect,,
6804,malevol,,
6805,inhal,,
6806,avr,,
6807,josefa,,
6808,yin,,
6809,yang,,
6810,schwartz,,
6811,amen,,
6812,cuni,,
6813,parkinson,,
6814,robinson,,
6815,mode,,
6816,dowl,,
6817,sunni,,
6818,bureaucraci,,
6819,poke,,
6820,probe,,
6821,westchest,,
6822,savag,,
6823,diamond,,
6824,jimi,,
6825,hendrix,,
6826,shovel,,
6827,foolish,,
6828,predominantli,,
6829,delicatessen,,
6830,chat,,
6831,vocal,,
6832,linear,,
6833,nyu,,
6834,langon,,
6835,sinai,,
6836,ballgam,,
6837,pizza,,
6838,malici,,
6839,diminim,,
6840,niagara,,
6841,oneida,,
6842,hydroxychloroquin,,
6843,gestur,,
6844,glide,,
6845,zack,,
6846,flatter,,
6847,ski,,
6848,chatodd,,
6849,ugli,,
6850,sharpton,,
6851,derrick,,
6852,medgar,,
6853,dwarf,,
6854,hockey,,
6855,barclay,,
6856,myle,,
6857,inning,,
6858,buccan,,
6859,orient,,
6860,distributor,,
6861,refin,['sanctity.virtue'],['sanctity.virtue']
6862,synergi,,
6863,popsup,,
6864,nurtur,,
6865,apollo,,
6866,harlem,,
6867,alic,,
6868,busch,,
6869,opera,,
6870,crescendo,,
6871,barri,,
6872,diller,,
6873,graphic,,
6874,max,,
6875,stoni,,
6876,sonia,,
6877,bluntli,,
6878,fray,,
6879,weekday,,
6880,hangov,,
6881,charm,,
6882,syosset,,
6883,cayuga,,
6884,woodhul,,
6885,montefior,,
6886,vernon,,
6887,lavign,,
6888,bliss,,
6889,app,,
6890,freak,,
6891,reagent,,
6892,loft,,
6893,foment,,
6894,neuros,,
6895,selv,,
6896,roger,,
6897,inexplic,,
6898,luckili,,
6899,inconceiv,,
6900,musician,,
6901,pneumonia,,
6902,hump,,
6903,grader,,
6904,chemung,,
6905,onondaga,,
6906,blasio,,
6907,nameless,,
6908,amp,,
6909,prod,,
6910,kara,,
6911,nope,,
6912,zienst,,
6913,lighten,,
6914,bolt,,
6915,arrow,,
6916,eau,,
6917,acronym,,
6918,midday,,
6919,liaison,,
6920,clergi,,
6921,monopoli,,
6922,scapegoat,,
6923,queu,,
6924,straightforward,,
6925,gal,,
6926,lgtbq,,
6927,martial,,
6928,repugn,,
6929,vitriol,,
6930,detector,,
6931,horseback,,
6932,solidar,['loyalty.virtue'],['loyalty.virtue']
6933,truism,,
6934,usain,,
6935,sprinter,,
6936,ambulatori,,
6937,md,,
6938,nearest,,
6939,unvaccin,,
6940,webinar,,
6941,outpac,,
6942,peer,,
6943,deborah,,
6944,ecmc,,
6945,brianna,,
6946,random,,
6947,disconnect,,
6948,fqmc,,
6949,percentil,,
6950,fluke,,
6951,slowest,,
6952,presbyterian,,
6953,oswego,,
6954,adirondack,,
6955,samaritan,,
6956,ao,,
6957,falsifi,,
6958,shannon,,
6959,carotenuto,,
6960,reposit,,
6961,unrestrict,,
6962,surcharg,,
6963,unforeseen,,
6964,lemon,,
6965,chin,,
6966,theatric,,
6967,csea,,
6968,smartli,,
6969,psychic,,
6970,hydro,,
6971,reinvest,,
6972,deterior,,
6973,polem,,
6974,binghamton,,
6975,roswel,,
6976,skydom,,
6977,whitefac,,
6978,lodg,,
6979,interchang,,
6980,legoland,,
6981,thruway,,
6982,motorist,,
6983,pleasant,,
6984,abut,,
6985,redesign,,
6986,canva,,
6987,unsuccess,,
6988,shontel,,
6989,superstar,,
6990,maven,,
6991,gateway,,
6992,df,,
6993,navarro,,
6994,abdic,,
6995,binari,,
6996,viral,,
6997,interven,,
6998,backlash,,
6999,mississippi,,
7000,donat,,
7001,hashtag,,
7002,murdoch,,
7003,recklessli,,
7004,nebraska,,
7005,novel,,
7006,interconnect,,
7007,contagion,,
7008,brag,,
7009,methodolog,,
7010,stressor,,
7011,rockaway,,
7012,rockland,,
7013,ooh,,
7014,ozon,,
7015,broom,,
7016,debacl,,
7017,worrisom,,
7018,bernadett,,
7019,synagogu,,
7020,recalibr,,
7021,mosqu,,
7022,jessi,,
7023,forese,,
7024,lesion,,
7025,hypothesi,,
7026,gratuit,,
7027,captain,,
7028,esteem,,
7029,vielkin,,
7030,catchi,,
7031,precautionari,,
7032,diamet,,
7033,circumscrib,,
7034,neuhau,,
7035,curran,,
7036,orthodox,,
7037,cohes,,
7038,ned,,
7039,flown,,
7040,experiment,,
7041,disconcert,,
7042,nail,,
7043,predetermin,,
7044,partak,,
7045,measl,,
7046,miqd,,
7047,stagnant,,
7048,captiv,,
7049,aptitud,,
7050,attende,,
7051,memor,,
7052,seaboard,,
7053,candi,,
7054,eo,,
7055,invad,,
7056,byron,,
7057,eunic,,
7058,lewin,,
7059,raul,,
7060,doubli,,
7061,voucher,,
7062,weber,,
7063,nauseum,,
7064,unknowingli,,
7065,mathematica,,
7066,strang,,
7067,aye,,
7068,franklyn,,
7069,shawyn,,
7070,samuel,,
7071,ramon,,
7072,sunscreen,,
7073,discrep,,
7074,afflict,,
7075,theolog,,
7076,zoo,,
7077,railroad,,
7078,lesser,,
7079,kathleen,,
7080,loyalist,,
7081,payer,,
7082,earner,,
7083,fluctuat,,
7084,psc,,
7085,malfunct,,
7086,intak,,
7087,candl,,
7088,lax,['sanctity.vice'],['sanctity.vice']
7089,filtrat,,
7090,reciproc,['fairness.virtue'],['fairness.virtue']
7091,silver,,
7092,ridership,,
7093,ludicr,,
7094,egregi,,
7095,dish,,
7096,exhal,,
7097,riskier,,
7098,palpit,,
7099,zach,,
7100,semi,,
7101,boredom,,
7102,mistakenli,,
7103,tiger,,
7104,hermet,,
7105,extraordinair,,
7106,kramer,,
7107,unintellig,,
7108,dumb,,
7109,gubernatori,,
7110,overrun,,
7111,boil,,
7112,pointless,,
7113,tens,,
7114,hawk,,
7115,liabl,,
7116,cleanli,,
7117,absent,,
7118,overhead,,
7119,iii,,
7120,haircut,,
7121,sniffl,,
7122,etcetera,,
7123,inart,,
7124,oneonta,,
7125,hofstra,,
7126,submiss,,
7127,ny,,
7128,earlyvot,,
7129,environmentalist,,
7130,outpost,,
7131,sane,,
7132,genesi,,
7133,volumin,,
7134,feinberg,,
7135,kopi,,
7136,snowplow,,
7137,accumul,,
7138,expressway,,
7139,parkway,,
7140,sprain,,
7141,strand,,
7142,immunocompromis,,
7143,insincer,,
7144,uber,,
7145,illusori,,
7146,succe,,
7147,grinch,,
7148,astonish,,
7149,urmc,,
7150,kaleida,,
7151,mcmahon,,
7152,graus,,
7153,bellon,,
7154,latim,,
7155,fairest,,
7156,unfund,,
7157,carton,,
7158,egg,,
7159,juic,,
7160,cocktail,,
7161,chasten,,
7162,cot,,
7163,lenox,,
7164,elm,,
7165,tottenvil,,
7166,thinker,,
7167,brighton,,
7168,cove,,
7169,solvay,,
7170,dewitt,,
7171,lyncourt,,
7172,rhonda,,
7173,coy,,
7174,ontario,,
7175,victor,,
7176,makayla,,
7177,cashless,,
7178,mulgrew,,
7179,bing,,
7180,cocain,,
7181,oprah,,
7182,winfrey,,
7183,labarbera,,
7184,alvarez,,
7185,kane,,
7186,mckayla,,
7187,naftali,,
7188,apocalypt,,
7189,gilbert,,
7190,pickett,,
7191,cockfield,,
7192,rene,,
7193,findlayt,,
7194,duckett,,
7195,aker,,
7196,bolden,,
7197,knight,,
7198,trolling,,
7199,merriweath,,
7200,kindli,,
7201,orat,,
7202,assemblymemb,,
7203,latric,,
7204,walker,,
7205,assemblyman,,
7206,dilan,,
7207,perri,,
7208,adolphu,,
7209,lacey,,
7210,brawley,,
7211,ismael,,
7212,claudio,,
7213,rashad,,
7214,raymond,,
7215,lauri,,
7216,cumbo,,
7217,brownsvil,,
7218,sumner,,
7219,stuyves,,
7220,bushwick,,
7221,flatbush,,
7222,canarsi,,
7223,leffert,,
7224,midwood,,
7225,troy,,
7226,taliercio,,
7227,ywca,,
7228,cavalri,,
7229,louder,,
7230,slacken,,
7231,sage,,
7232,abbid,,
7233,dwell,,
7234,clair,,
7235,protein,,
7236,buoyantli,,
7237,glasgow,,
7238,lastli,,
7239,willinski,,
7240,wive,,
7241,dismal,,
7242,supplier,,
7243,setback,,
7244,cheapli,,
7245,boundari,,
7246,leas,,
7247,wildlif,,
7248,refug,,
7249,gase,,
7250,flee,,
7251,zeke,,
7252,trudeau,,
7253,keyston,,
7254,unilater,,
7255,monster,,
7256,francesca,,
7257,lengthen,,
7258,invok,,
7259,guthri,,
7260,shifti,,
7261,looter,,
7262,agit,,
7263,quorum,,
7264,truman,,
7265,pup,,
7266,wag,,
7267,abreast,,
7268,bathroom,,
7269,becki,,
7270,mommi,,
7271,imf,,
7272,cobra,,
7273,dilatori,,
7274,hardwar,,
7275,disintegr,,
7276,robberi,,
7277,hoodi,,
7278,soap,,
7279,rio,,
7280,clobber,,
7281,mitt,,
7282,hu,,
7283,repercuss,,
7284,seriatim,,
7285,porch,,
7286,ufcw,,
7287,startup,,
7288,esther,,
7289,seiu,,
7290,haiti,,
7291,cuba,,
7292,poet,,
7293,knit,,
7294,supertank,,
7295,millenni,,
7296,standalon,,
7297,embark,,
7298,cuban,,
7299,dictatorship,,
7300,languish,,
7301,sweetheart,,
7302,anita,,
7303,matine,,
7304,errat,,
7305,bribe,,
7306,nearbi,,
7307,jeremi,,
7308,feiman,,
7309,shiver,,
7310,allen,,
7311,textil,,
7312,cunningham,,
7313,sotomayor,,
7314,barret,,
7315,myrtl,,
7316,darlen,,
7317,cola,,
7318,simpson,,
7319,jaim,,
7320,wane,,
7321,carolinian,,
7322,hbc,,
7323,asphalt,,
7324,bulldog,,
7325,clever,,
7326,footprint,,
7327,panther,,
7328,crap,,
7329,darken,,
7330,ajp,,
7331,railway,,
7332,propuls,,
7333,scout,,
7334,alexei,,
7335,telegraph,,
7336,orr,,
7337,digest,,
7338,vanita,,
7339,covax,,
7340,verbal,,
7341,pare,,
7342,stir,,
7343,superstiti,,
7344,hip,,
7345,hop,,
7346,fissil,,
7347,immunologist,,
7348,fastidi,,
7349,melania,,
7350,particl,,
7351,droplet,,
7352,martini,,
7353,hector,,
7354,badg,,
7355,jew,,
7356,thirti,,
7357,clemenc,,
7358,modul,,
7359,fourthli,,
7360,overrul,,
7361,dole,,
7362,redeem,,
7363,crutch,,
7364,ato,,
7365,stupidli,,
7366,plastic,,
7367,vicious,,
7368,immodestli,,
7369,hirono,,
7370,meng,,
7371,tp,,
7372,commot,,
7373,cori,,
7374,sheila,,
7375,vawa,,
7376,wholeheartedli,,
7377,fitzpatrick,,
7378,dingel,,
7379,labrador,,
7380,passov,,
7381,defazio,,
7382,afghan,,
7383,harden,,
7384,expenditur,,
7385,goss,,
7386,starter,,
7387,baton,,
7388,goer,,
7389,untest,,
7390,transgend,,
7391,reintroduc,,
7392,tooth,,
7393,jerrold,,
7394,speier,,
7395,brenda,,
7396,deb,,
7397,haaland,,
7398,drape,,
7399,etch,,
7400,textbook,,
7401,raw,,
7402,discriminatori,,
7403,immeasur,,
7404,reson,,
7405,shaw,,
7406,greensboro,,
7407,ella,,
7408,rope,,
7409,matern,,
7410,childbirth,,
7411,houston,,
7412,originalist,,
7413,textualist,,
7414,juliet,,
7415,sherwood,,
7416,randal,,
7417,wolf,,
7418,courtesi,,
7419,overarch,,
7420,yamich,,
7421,hallow,,
7422,qaeda,,
7423,kunar,,
7424,unclear,,
7425,shabaab,,
7426,nusra,,
7427,reorgan,,
7428,waver,,
7429,militarili,,
7430,loudli,,
7431,indefinit,,
7432,arlington,,
7433,sentinel,,
7434,clot,,
7435,rec,,
7436,mysheika,,
7437,reevalu,,
7438,flyer,,
7439,phylli,,
7440,janet,,
7441,wiley,,
7442,therapist,,
7443,tina,,
7444,knowl,,
7445,rodney,,
7446,rep,,
7447,fallout,,
7448,sep,,
7449,temptat,,
7450,virul,,
7451,disorderli,,
7452,deem,,
7453,diverg,,
7454,dividend,,
7455,gina,,
7456,valuat,,
7457,toomey,,
7458,encouragingli,,
7459,temporarili,,
7460,ratio,,
7461,disinflationari,,
7462,di,,
7463,catwoman,,
7464,quasi,,
7465,homeschool,,
7466,collater,,
7467,bitcoin,,
7468,supervisori,,
7469,unresolv,,
7470,intact,,
7471,firstli,,
7472,yellen,,
7473,ministri,,
7474,eccl,,
7475,baron,,
7476,thingi,,
7477,blond,,
7478,bidder,,
7479,handwrit,,
7480,dekalb,,
7481,clayton,,
7482,hust,,
7483,methodist,,
7484,aultman,,
7485,canton,,
7486,vincent,,
7487,casey,,
7488,freestand,,
7489,uninterrupt,,
7490,columbiana,,
7491,smuggl,,
7492,colonel,,
7493,manmad,,
7494,russo,,
7495,sled,,
7496,radham,,
7497,rodriguez,,
7498,bodega,,
7499,paloma,,
7500,stuart,,
7501,merchant,,
7502,collar,,
7503,excusa,,
7504,radam,,
7505,assemblymen,,
7506,osu,,
7507,cardin,,
7508,dickson,,
7509,skype,,
7510,kaitlyn,,
7511,masteri,,
7512,android,,
7513,iphon,,
7514,bluetooth,,
7515,tissu,,
7516,multidisciplinari,,
7517,bernardino,,
7518,matur,,
7519,tele,,
7520,fm,,
7521,unpack,,
7522,madonna,,
7523,billboard,,
7524,ascend,,
7525,overlay,,
7526,darl,,
7527,elex,,
7528,horrifi,,
7529,circu,,
7530,dick,,
7531,cheney,,
7532,dale,,
7533,damian,,
7534,gianna,,
7535,dictatori,,
7536,almighti,,
7537,smucker,,
7538,meuser,,
7539,sailor,,
7540,airmen,,
7541,heartland,,
7542,wand,,
7543,elit,,
7544,fastbal,,
7545,businesswoman,,
7546,flora,,
7547,implicit,,
7548,nun,,
7549,inexor,,
7550,burk,,
7551,traffick,,
7552,junctur,,
7553,canyon,,
7554,sciota,,
7555,crabtre,,
7556,nora,,
7557,colburn,,
7558,twain,,
7559,hidden,,
7560,southeastern,,
7561,northwestern,,
7562,criss,,
7563,aa,,
7564,carv,,
7565,thru,,
7566,kenni,,
7567,middletown,,
7568,colflesh,,
7569,repli,,
7570,gunfir,,
7571,currin,,
7572,sweeney,,
7573,infinit,,
7574,repositori,,
7575,juvenil,,
7576,feloni,,
7577,anxious,,
7578,menu,,
7579,aros,,
7580,barberton,,
7581,guardian,,
7582,aerosol,,
7583,pathogen,,
7584,deposit,,
7585,uv,,
7586,slope,,
7587,pant,,
7588,epa,,
7589,dive,,
7590,intermitt,,
7591,maskless,,
7592,acton,,
7593,horn,,
7594,regan,,
7595,dice,,
7596,elicit,,
7597,bun,,
7598,picket,,
7599,pronunci,,
7600,capriccio,,
7601,jazz,,
7602,feller,,
7603,outlaw,,
7604,globalist,,
7605,spill,,
7606,welker,,
7607,nah,,
7608,reunion,,
7609,defam,,
7610,deprav,['sanctity.vice'],['sanctity.vice']
7611,watermelon,,
7612,yi,,
7613,dethron,,
7614,comey,,
7615,specialist,,
7616,dude,,
7617,poni,,
7618,hairi,,
7619,bryan,,
7620,steil,,
7621,glenn,,
7622,grothman,,
7623,darin,,
7624,lahood,,
7625,oberwei,,
7626,hitt,,
7627,reinc,,
7628,ivanka,,
7629,lewandowski,,
7630,viscous,,
7631,favr,,
7632,cooki,,
7633,skyscrap,,
7634,fascism,,
7635,rider,,
7636,weaver,,
7637,kenney,,
7638,watermark,,
7639,rendel,,
7640,bert,,
7641,rival,,
7642,slept,,
7643,acela,,
7644,angelo,,
7645,negri,,
7646,burial,,
7647,unserv,,
7648,allentown,,
7649,indianapoli,,
7650,touchdown,,
7651,herschel,,
7652,platinum,,
7653,depositori,,
7654,sickl,,
7655,wastepap,,
7656,kasich,,
7657,lynn,,
7658,patton,,
7659,usman,,
7660,champ,,
7661,charl,,
7662,downstair,,
7663,stupidest,,
7664,genius,,
7665,beggar,,
7666,purdu,,
7667,sarcasm,,
7668,hypocrit,,
7669,lectur,,
7670,wrongdoer,,
7671,moonwalk,,
7672,adventur,,
7673,harriet,,
7674,tubman,,
7675,rape,,
7676,ore,,
7677,rampag,,
7678,fiorello,,
7679,velshi,,
7680,shave,,
7681,closet,,
7682,gymnasium,,
7683,writer,,
7684,boyfriend,,
7685,bullshit,,
7686,pillow,,
7687,buster,,
7688,yoga,,
7689,uninvolv,,
7690,stater,,
7691,crummi,,
7692,creme,,
7693,comcast,,
7694,streisand,,
7695,uphil,,
7696,blackmail,,
7697,brilliantli,,
7698,tivo,,
7699,useless,,
7700,hangar,,
7701,tara,,
7702,pathet,,
7703,idiot,,
7704,sonic,,
7705,cruis,,
7706,scum,,
7707,lindel,,
7708,statutorili,,
7709,landel,,
7710,stairway,,
7711,vreeland,,
7712,brandau,,
7713,onstag,,
7714,fracker,,
7715,amazon,,
7716,sara,,
7717,bongino,,
7718,hagedorn,,
7719,emmer,,
7720,stauber,,
7721,fischbach,,
7722,mcmuffin,,
7723,windi,,
7724,flop,,
7725,deplor,,
7726,irredeem,,
7727,notch,,
7728,wiener,,
7729,gentl,,
7730,sideway,,
7731,burisma,,
7732,carlson,,
7733,gosar,,
7734,kirk,,
7735,drone,,
7736,rebar,,
7737,crane,,
7738,bullethead,,
7739,lobster,,
7740,compact,,
7741,vultur,,
7742,annihil,['care.vice'],['care.vice']
7743,sellout,,
7744,knife,,
7745,iwil,,
7746,mason,,
7747,reschenthal,,
7748,gt,,
7749,negron,,
7750,shipyard,,
7751,hostag,,
7752,nighttim,,
7753,detaine,,
7754,conan,,
7755,plung,,
7756,altoona,,
7757,bethlehem,,
7758,takeov,,
7759,bone,,
7760,goldman,,
7761,sach,,
7762,alexand,,
7763,bezo,,
7764,sunburn,,
7765,gabe,,
7766,nod,,
7767,dishwash,,
7768,okeechobe,,
7769,drip,,
7770,thumb,,
7771,anthem,,
7772,goodel,,
7773,resound,,
7774,housew,,
7775,warden,,
7776,kushner,,
7777,amodei,,
7778,degraffenreid,,
7779,rot,,
7780,armenian,,
7781,armenia,,
7782,firemen,,
7783,puppi,,
7784,ukrainian,,
7785,kayleigh,,
7786,mcenani,,
7787,transcript,,
7788,personifi,,
7789,disparag,,
7790,hokey,,
7791,sonni,,
7792,inexpens,,
7793,snake,,
7794,tag,,
7795,naig,,
7796,whitver,,
7797,gene,,
7798,branstad,,
7799,dike,,
7800,vanilla,,
7801,chocol,,
7802,grabber,,
7803,columbo,,
7804,morsel,,
7805,wield,,
7806,uncheck,,
7807,gregg,,
7808,revok,,
7809,quicki,,
7810,rescind,,
7811,copper,,
7812,nickel,,
7813,laci,,
7814,tommi,,
7815,weaponri,,
7816,exil,,
7817,petrochem,,
7818,sportsmanship,,
7819,sportsman,,
7820,ferguson,,
7821,treacher,"['loyalty.vice', 'authority.vice']","['loyalty.vice', 'authority.vice']"
7822,gastonia,,
7823,soundli,,
7824,drew,,
7825,petroleum,,
7826,pessim,,
7827,standup,,
7828,limbaugh,,
7829,evett,,
7830,budd,,
7831,whatley,,
7832,gpp,,
